1651328763571,2.303123,9.763135,0.68231815
1651328763577,2.303123,9.765529,0.6871063
1651328763578,2.3150935,9.775105,0.68231815
1651328763578,2.3150935,9.794258,0.6918946
1651328763578,2.3103054,9.811017,0.69907683
1651328763580,2.300729,9.822987,0.68950045
1651328763583,2.2887585,9.846928,0.6918946
1651328763585,2.281576,9.866081,0.69668275
1651328763587,2.2911525,9.868475,0.67513585
1651328763590,2.2887585,9.868475,0.63922435
1651328763592,2.276788,9.863687,0.63204205
1651328763594,2.2839704,9.868475,0.6344362
1651328763597,2.2839704,9.873263,0.63922435
1651328763599,2.2743938,9.856505,0.6583771
1651328763601,2.2648175,9.837352,0.64880073
1651328763603,2.255241,9.811017,0.64161843
1651328763606,2.2384822,9.794258,0.64880073
1651328763609,2.2265117,9.772711,0.6440126
1651328763612,2.2097533,9.7368,0.64161843
1651328763614,2.183418,9.712859,0.65358895
1651328763617,2.157083,9.705676,0.6583771
1651328763618,2.1379302,9.698494,0.6655594
1651328763621,2.1187775,9.693706,0.6631654
1651328763623,2.0972304,9.688918,0.6631654
1651328763626,2.0708954,9.684129,0.67752993
1651328763628,2.037378,9.688918,0.68471223
1651328763631,2.0086489,9.700888,0.68471223
1651328763633,1.989496,9.715253,0.67034763
1651328763636,1.9775256,9.717647,0.6559831
1651328763639,1.9440081,9.727223,0.6344362
1651328763640,1.9176731,9.74877,0.60331285
1651328763642,1.9104908,9.755952,0.581766
1651328763644,1.8889439,9.760741,0.5697955
1651328763648,1.8841558,9.760741,0.5530368
1651328763650,1.8961263,9.751164,0.5290958
1651328763652,1.8841558,9.751164,0.5219135
1651328763655,1.8817617,9.760741,0.509943
1651328763657,1.8817617,9.763135,0.49318436
1651328763659,1.8697912,9.74877,0.47163746
1651328763662,1.8721852,9.732011,0.46206108
1651328763666,1.8793675,9.732011,0.46924335
1651328763666,1.8745794,9.734406,0.44530237
1651328763669,1.8769734,9.743982,0.43333188
1651328763671,1.8985202,9.746376,0.44769648
1651328763674,1.9128848,9.743982,0.44530237
1651328763677,1.915279,9.753558,0.44051415
1651328763678,1.9200672,9.755952,0.45487875
1651328763680,1.9272496,9.751164,0.47163746
1651328763683,1.9344318,9.758346,0.47642565
1651328763686,1.9440081,9.760741,0.47403157
1651328763689,1.963161,9.751164,0.48839617
1651328763691,1.987102,9.753558,0.5075489
1651328763694,2.0062547,9.758346,0.51712537
1651328763696,2.0254076,9.755952,0.5386722
1651328763698,2.03259,9.753558,0.56740135
1651328763700,2.03259,9.765529,0.57937187
1651328763703,2.0445604,9.779893,0.581766
1651328763706,2.0541368,9.794258,0.605707
1651328763707,2.056531,9.803834,0.63204205
1651328763710,2.058925,9.818199,0.6344362
1651328763713,2.061319,9.84214,0.629648
1651328763715,2.058925,9.851716,0.6272539
1651328763717,2.0445604,9.851716,0.6272539
1651328763719,2.0445604,9.856505,0.64880073
1651328763721,2.0517426,9.856505,0.66077125
1651328763724,2.0517426,9.846928,0.6631654
1651328763726,2.056531,9.827775,0.6631654
1651328763730,2.0541368,9.818199,0.6368303
1651328763732,2.058925,9.830169,0.6272539
1651328763734,2.0661073,9.832564,0.629648
1651328763736,2.0756836,9.813411,0.6272539
1651328763739,2.0924423,9.808623,0.6200716
1651328763742,2.111595,9.803834,0.61288923
1651328763745,2.1211715,9.799046,0.6176775
1651328763748,2.1211715,9.806228,0.605707
