1651329045706,1013.4236
1651329045737,1013.449
1651329045778,1013.47144
1651329045817,1013.45435
1651329045858,1013.42334
1651329045898,1013.3711
1651329045937,1013.313
1651329045978,1013.26025
1651329046018,1013.2224
1651329046059,1013.2002
1651329046098,1013.2136
1651329046137,1013.21265
1651329046178,1013.32983
1651329046218,1013.4778
1651329046257,1013.676
1651329046299,1013.85254
1651329046339,1013.98926
1651329046378,1014.0874
1651329046418,1014.13696
1651329046458,1014.1377
1651329046499,1014.0698
1651329046537,1013.97705
1651329046578,1013.8406
1651329046617,1013.7136
1651329046658,1013.65576
1651329046698,1013.6648
1651329046737,1013.7637
1651329046778,1013.90283
1651329046818,1014.0322
1651329046858,1014.1282
1651329046899,1014.1719
1651329046938,1014.16626
1651329046978,1014.08936
1651329047019,1013.9817
1651329047058,1013.8469
1651329047098,1013.7085
1651329047139,1013.5906
1651329047178,1013.46313
1651329047219,1013.3391
1651329047258,1013.1919
1651329047297,1013.07983
1651329047338,1012.98267
1651329047379,1012.9197
1651329047417,1012.85645
1651329047458,1012.8242
1651329047498,1012.81934
1651329047537,1012.81836
1651329047596,1012.83594
1651329047625,1012.8606
1651329047659,1012.89087
1651329047700,1012.95654
1651329047739,1012.99854
1651329047779,1013.08276
1651329047818,1013.2114
1651329047857,1013.25195
1651329047897,1013.26685
1651329047938,1013.2805
1651329047981,1013.2754
1651329048018,1013.24805
1651329048058,1013.2251
1651329048103,1013.18896
1651329048137,1013.1587
1651329048180,1013.1216
1651329048218,1013.1384
1651329048259,1013.22437
1651329048299,1013.36816
1651329048339,1013.51855
1651329048378,1013.66406
1651329048418,1013.78564
1651329048458,1013.86816
1651329048498,1013.9104
1651329048538,1013.9153
1651329048578,1013.8552
1651329048618,1013.7693
1651329048657,1013.66724
1651329048698,1013.541
1651329048739,1013.49634
1651329048777,1013.4973
1651329048819,1013.5847
1651329048859,1013.7051
1651329048898,1013.8557
1651329048938,1014.00244
1651329048980,1014.1072
1651329049018,1014.1631
